specialisation,subspecialisation,name,lga,workspaceName,latitude,longitude
Asset,Substation,Rangeway,Greater Geraldton,Greater Geraldton Asset Model,-28.78549796,114.6237408
Asset,Fuel Depot,West End,Greater Geraldton,Greater Geraldton Asset Model,-28.78252411,114.5936584
Asset,Fuel Depot,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.7825222,114.5960693
Asset,Fuel Depot,Geraldton Fuel,Greater Geraldton,Greater Geraldton Asset Model,-28.78228092,114.5974426
Asset,Fuel Depot,West End,Greater Geraldton,Greater Geraldton Asset Model,-28.78130055,114.5935822
Asset,Fuel Terminal,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.78079224,114.5959892
Asset,Fuel Terminal,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.77966118,114.5958138
Asset,Hydrogen Hub,Geraldton Export-Scale Renewable Investment,Greater Geraldton,Greater Geraldton Asset Model,-28.778771,114.613627
Asset,Community Energy Organisation,Geraldton Community Energy,Greater Geraldton,Greater Geraldton Asset Model,-28.77620671,114.6112197
Asset,Substation,Durlacher Street,Greater Geraldton,Greater Geraldton Asset Model,-28.775184,114.6136985
Asset,Fuel Depot,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.7509594,114.6295853
Asset,Substation,Chapman,Greater Geraldton,Greater Geraldton Asset Model,-28.72462047,114.632102
Asset,Natural Gas Power Station,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.770107,114.648482
Asset,Substation,Geraldton,Greater Geraldton,Greater Geraldton Asset Model,-28.7690745,114.648775
Asset,Hydrogen Hub,Mid-West Hydrogen Hub,Chapman Valley,Chapman Valley Asset Model,-28.602,114.612
Asset,Hydrogen Hub,Arrowsmith Hydrogen Project - HP1,Irwin,Irwin Asset Model,-29.249187,114.931326
Asset,Hydrogen Hub,Mid West Clean Energy,Irwin,Irwin Asset Model,-29.4115222,115.0076694
Asset,Hydrogen Hub,Joint Feasibility Study for Creation of a Supply Chain of Low Carbon Ammonia in Western Australia,Irwin,Irwin Asset Model,-29.29119,115.109253
Asset,Natural Gas Power Station,Beharra Springs,Irwin,Irwin Asset Model,-29.46342448,115.1407166
Asset,Natural Gas Power Station,Mount Magnet,Mount Magnet,Mount Magnet Asset Model,-28.08708434,117.832711
Asset,Fossil Fuel Power Station,Cue,Cue,Cue Asset Model,-27.42124775,117.8894843
Asset,Natural Gas Power Station,Windimurra Vanadium Mine,Mount Magnet,Mount Magnet Asset Model,-28.29331302,118.537147
Asset,Fossil Fuel Power Station,Sandstone,Sandstone,Sandstone Asset Model,-27.98526935,119.2949593
Asset,Fossil Fuel Power Station,Yalgoo,Yalgoo,Yalgoo Asset Model,-28.33753663,116.6834916
Asset,Substation,Golden Grove,Yalgoo,Yalgoo Asset Model,-28.7448535,116.942231
Asset,Fossil Fuel Power Station,Meekatharra,Meekatharra,Meekatharra Asset Model,-26.59517156,118.483022
Asset,Natural Gas Power Station,Plutonic Gold Mine,Meekatharra,Meekatharra Asset Model,-25.311002,119.450757
Asset,Natural Gas Power Station,Mount Keith Nickel Mine,Wiluna,Wiluna Asset Model,-27.214583,120.547979
Asset,Natural Gas Power Station,Jundee Gold Mine,Wiluna,Wiluna Asset Model,-26.371212,120.577613
Asset,Natural Gas Power Station,Wiluna Gold Mine,Wiluna,Wiluna Asset Model,-26.631568,120.251884
Asset,Fossil Fuel Power Station,Wiluna,Wiluna,Wiluna Asset Model,-26.59215989,120.2185089
Asset,Wheat Farm,Crop Circle,Coorow,Coorow Asset Model,-30.05785957,115.3296332
Asset,Substation,Eneabba,Coorow,Coorow Asset Model,-29.978208,115.3329355
Asset,Wind Farm,Beros Road,Coorow,Coorow Asset Model,-29.95977707,115.362088
Asset,Wind Farm,Warradarge,Coorow,Coorow Asset Model,-29.93560275,115.5287307
Asset,Wheat Farm,Crop Circle,Carnamah,Carnamah Asset Model,-29.81760996,115.2631557
Asset,Wheat Farm,Crop Circle,Carnamah,Carnamah Asset Model,-29.81760996,115.2631557
Asset,Fuel Depot,Mingenew,Mingenew,Mingenew Asset Model,-29.18946266,115.441452
Asset,Wheat Farm,Crop Circle,Mingenew,Mingenew Asset Model,-29.19017028,115.4420796
Asset,Wheat Farm,Crop Circle,Carnamah,Carnamah Asset Model,-29.69087296,115.8867565
Asset,Fuel Depot,Carnamah,Carnamah,Carnamah Asset Model,-29.69206047,115.8869209
Asset,Wheat Farm,Crop Circle,Morawa,Morawa Asset Model,-29.21335985,116.0094278
Asset,Hydrogen Hub,Project Haber,Three Springs,Three Springs Asset Model,-29.47110278,115.2947972
Asset,Fuel Depot,Geraldton Fuel,Three Springs,Three Springs Asset Model,-29.53562355,115.7664375
Asset,Substation,Three Springs,Three Springs,Three Springs Asset Model,-29.51923701,115.7961759
Asset,Substation,Three Springs,Three Springs,Three Springs Asset Model,-29.5177955,115.7692615
Asset,Substation,Karara Mine,Perenjori,Perenjori Asset Model,-29.18770073,116.7594135
Asset,Wheat Farm,Crop Circle,Chapman Valley,Chapman Valley Asset Model,-28.49870668,114.7924009
Asset,Wheat Farm,Crop Circle,Northampton,Northampton Asset Model,-28.1661121,114.7072179
Asset,Wheat Farm,Crop Circle,Northampton,Northampton Asset Model,-28.1661121,114.7072179
Asset,Wind Farm,Kalbarri Wind Farm,Northampton,Northampton Asset Model,-27.89949853,114.1945517
Asset,Solar Farm,Kalbarri PV System,Northampton,Northampton Asset Model,-27.71524695,114.1696918
Asset,Hydrogen Hub,Murchison Renewable Hydrogen Project,Northampton,Northampton Asset Model,-27.6481099,114.2366613
Asset,Wind Farm,Walkaway Wind Farm,Greater Geraldton,Greater Geraldton Asset Model,-28.92285117,114.9281583
Asset,Wind Farm,Mumbida Wind Farm,Greater Geraldton,Greater Geraldton Asset Model,-28.99180488,114.9598878
Asset,Substation,Mumbida Wind Farm,Greater Geraldton,Greater Geraldton Asset Model,-28.99180488,114.9598878
Asset,Wheat Farm,Crop Circle,Chapman Valley,Chapman Valley Asset Model,-28.32829358,115.00223
Asset,Wheat Farm,Crop Circle,Greater Geraldton,Greater Geraldton Asset Model,-28.69546985,115.0409634
Asset,Solar Farm,Greenough River Solar Farm,Greater Geraldton,Greater Geraldton Asset Model,-28.90431806,115.1119375
Asset,Natural Gas Power Station,Mungarra,Greater Geraldton,Greater Geraldton Asset Model,-28.88931129,115.1176989
Asset,Substation,Mungarra,Greater Geraldton,Greater Geraldton Asset Model,-28.89013087,115.1186244
Asset,Wheat Farm,Crop Circle,Greater Geraldton,Greater Geraldton Asset Model,-28.54048408,115.5123327
Asset,Substation,Bridgewater,Brighton,Brighton Asset Model,-42.7315171,147.2312536
Asset,Hydrogen Hub,Hydrogen Brighton Project,Brighton,Brighton Asset Model,-42.71055556,147.2287778
Asset,Substation,Lindisfarne,Clarence,Clarence Asset Model,-42.82488388,147.3493865
Asset,Substation,Mornington,Clarence,Clarence Asset Model,-42.86050279,147.4066829
Asset,Substation,Rokeby,Clarence,Clarence Asset Model,-42.88738547,147.4496461
Asset,Substation,Risdon,Glenorchy,Glenorchy Asset Model,-42.83593547,147.316465
Asset,Hydrogen Hub,Hydrogen Microgrid and Mobility Project,Glenorchy,Glenorchy Asset Model,-42.8360018,147.321699
Asset,Substation,Chapel Street,Glenorchy,Glenorchy Asset Model,-42.84308091,147.2549598
Asset,Biogas Plant,Glenorchy,Glenorchy,Glenorchy Asset Model,-42.84146317,147.2550466
Asset,Substation,New Norfolk,Derwent Valley,Derwent Valley Asset Model,-42.780562,147.0786275
Asset,Substation,New Norfolk,Derwent Valley,Derwent Valley Asset Model,-42.7799455,147.0766645
Asset,Substation,Boyer,Derwent Valley,Derwent Valley Asset Model,-42.779431,147.101065
Asset,Substation,Kingston,Kingborough,Kingborough Asset Model,-42.98950095,147.280737
Asset,Community Energy Organisation,Net Zero Channel,Kingborough,Kingborough Asset Model,-43.10252582,147.2305989
Asset,Substation,Electrona,Kingborough,Kingborough Asset Model,-43.05731181,147.2612906
Asset,Substation,North Hobart,Hobart,Hobart Asset Model,-42.87326184,147.3210127
Asset,Community Energy Organisation,Sustainable Living Tasmania,Hobart,Hobart Asset Model,-42.88259008,147.3257059
Asset,Substation,Creek Road,Hobart,Hobart Asset Model,-42.85947408,147.2917515
Asset,Fuel Depot,New Town,Hobart,Hobart Asset Model,-42.84699631,147.319931
Asset,Fuel Depot,New Town,Hobart,Hobart Asset Model,-42.84666824,147.3221512
Asset,Fuel Depot,New Town,Hobart,Hobart Asset Model,-42.84621811,147.3233185
Asset,Fuel Terminal,Hobart,Hobart,Hobart Asset Model,-42.84560013,147.3249207
Asset,Fuel Terminal,Hobart,Hobart,Hobart Asset Model,-42.84671783,147.3267975
Asset,Fuel Depot,New Town,Hobart,Hobart Asset Model,-42.84536743,147.3274231
Asset,Biogas Plant,Hobart,Hobart,Hobart Asset Model,-42.88825951,147.2888298
Asset,Substation,Sorell,Sorell,Sorell Asset Model,-42.77624,147.5553918
Asset,Fuel Depot,Launceston,Launceston,Launceston Asset Model,-41.42930985,147.1259003
Asset,Regional Delivery Partner,Northern Tasmanian Natural Resource Managment Association Inc.,Launceston,Launceston Asset Model,-41.43567709,147.1380712
Asset,Substation,Mowbray,Launceston,Launceston Asset Model,-41.40923041,147.1364224
Asset,Biogas Plant,Remount,Launceston,Launceston Asset Model,-41.395049,147.155425
Asset,Substation,Norwood,Launceston,Launceston Asset Model,-41.473354,147.1848515
Asset,Pumped Hydropower,Trevallyn,West Tamar,West Tamar Asset Model,-41.42263297,147.1118721
Asset,Substation,Trevallyn,West Tamar,West Tamar Asset Model,-41.42323344,147.1124386
Asset,Substation,St Leonards,Launceston,Launceston Asset Model,-41.43967687,147.1760073
Asset,Pumped Hydropower,Lemonthyme,Meander Valley,Meander Valley Asset Model,-41.603763,146.139022
Asset,Substation,Lemonthyme,Meander Valley,Meander Valley Asset Model,-41.60416954,146.1390593
Asset,Pumped Hydropower,Rowallan,Meander Valley,Meander Valley Asset Model,-41.72952308,146.2175929
Asset,Substation,Fisher,Meander Valley,Meander Valley Asset Model,-41.67330734,146.2683477
Asset,Pumped Hydropower,Fisher,Meander Valley,Meander Valley Asset Model,-41.67319259,146.2686839
Asset,Substation,Hadspen,Meander Valley,Meander Valley Asset Model,-41.50146,147.095381
Asset,Wheat Farm,SFS Tas,Meander Valley,Meander Valley Asset Model,-41.52613282,146.8330995
Asset,Hydrogen Hub,George Town Project,George Town,George Town Asset Model,-41.1,146.816667
Asset,Hydrogen Hub,Origin Green Hydrogen and Ammonia Plant,George Town,George Town Asset Model,-41.136788,146.847163
Asset,Substation,Starwood,George Town,George Town Asset Model,-41.12152487,146.8476281
Asset,Substation,Tasmanian Electro Metallurgical Company,George Town,George Town Asset Model,-41.12975546,146.8556199
Asset,Fuel Terminal,Bell Bay,George Town,George Town Asset Model,-41.13396835,146.8574295
Asset,Hydrogen Hub,Bell Bay Hydrogen Hub,George Town,George Town Asset Model,-41.130444,146.859199
Asset,Hydrogen Hub,Fortescue Green Hydrogen and Ammonia Plant,George Town,George Town Asset Model,-41.135457,146.860261
Asset,Substation,Comalco,George Town,George Town Asset Model,-41.12388287,146.8722157
Asset,Substation,George Town,George Town,George Town Asset Model,-41.1285675,146.8853275
Asset,Substation,Basslink-George Town,George Town,George Town Asset Model,-41.1143705,146.8921315
Asset,Hydrogen Hub,ABEL Energy Bell Bay Powerfuels Project,George Town,George Town Asset Model,-41.141944,146.9025
Asset,Natural Gas Power Station,Bell Bay (Bell Bay Three),George Town,George Town Asset Model,-41.14289636,146.9029975
Asset,Natural Gas Power Station,Tamar Valley,George Town,George Town Asset Model,-41.1401247,146.9036362
Asset,Hydrogen Hub,H2TAS Project,George Town,George Town Asset Model,-41.1639,146.9346
Asset,Pumped Hydropower,Poatina,Northern Midlands,Northern Midlands Asset Model,-41.81148439,146.9191678
Asset,Substation,Palmerston,Northern Midlands,Northern Midlands Asset Model,-41.7872955,146.9902045
Asset,Substation,Avoca,Northern Midlands,Northern Midlands Asset Model,-41.78528165,147.7275842
Asset,Hydrogen Hub,Hydrogen Launceston Project,Northern Midlands,Northern Midlands Asset Model,-41.545,147.215
Asset,Substation,St Marys,Break O'Day,Break O'Day Asset Model,-41.59228037,148.1836715
Asset,Community Energy Organisation,Dorset Renewable Co-operative Limited,Dorset,Dorset Asset Model,-41.16001574,147.5136101
Asset,Substation,Scottsdale,Dorset,Dorset Asset Model,-41.16504731,147.523835
Asset,Substation,Derby,Dorset,Dorset Asset Model,-41.133774,147.811781
Asset,Wind Farm,Musselroe,Dorset,Dorset Asset Model,-40.77981068,148.0097387
Asset,Substation,Musselroe Bay WF,Dorset,Dorset Asset Model,-40.77997929,148.0100947
Asset,Pumped Hydropower,Meadowbank,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.611199,146.845676
Asset,Substation,Meadowbank,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.609532,146.8463295
Asset,Pumped Hydropower,Repulse,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.507695,146.64696
Asset,Pumped Hydropower,Cluny,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.50642303,146.6811623
Asset,Substation,Cluny,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.505847,146.6796355
Asset,Pumped Hydropower,Catagunya,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.45238115,146.5976867
Asset,Substation,Catagunya,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.4516143,146.5986439
Asset,Pumped Hydropower,Wayatinah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.427176,146.534709
Asset,Substation,Wayatinah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.4257885,146.5347265
Asset,Pumped Hydropower,Liapootah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.376317,146.50989
Asset,Substation,Liapootah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.37613365,146.5117159
Asset,Substation,Derwent Bridge,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.1409995,146.2248025
Asset,Pumped Hydropower,Butlers Gorge,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.26689751,146.2617581
Asset,Pumped Hydropower,Nieterana,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.26858672,146.262883
Asset,Substation,Butlers Gorge Tee,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.2544325,146.3099315
Asset,Pumped Hydropower,Tungatinah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.296671,146.456543
Asset,Pumped Hydropower,Tarraleah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.301208,146.457156
Asset,Substation,Tungatin,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.2976905,146.4572095
Asset,Substation,Tarraleah,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.30038859,146.4577855
Asset,Substation,Lake Echo,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.25400067,146.6204676
Asset,Pumped Hydropower,Lake Echo,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.25370224,146.6206993
Asset,Substation,Waddamana 110,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.1251965,146.745081
Asset,Substation,Waddamana 220,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-42.12613746,146.745611
Asset,Pumped Hydropower,Tods Corner,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-41.970732,146.793785
Asset,Substation,Tods Corner,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-41.97166626,146.7981375
Asset,Substation,Arthurs Lake,Central Highlands (Tas.),Central Highlands (Tas.) Asset Model,-41.98802199,146.8619927
Asset,Pumped Hydropower,Gordon,Derwent Valley,Derwent Valley Asset Model,-42.74051814,145.9828322
Asset,Substation,Gordon,Derwent Valley,Derwent Valley Asset Model,-42.740497,145.9820005
Asset,Substation,Kermandie,Huon Valley,Huon Valley Asset Model,-43.164399,146.945575
Asset,Substation,Knights Road,Huon Valley,Huon Valley Asset Model,-43.0229495,147.0739325
Asset,Community Energy Organisation,Tasman Peninsula Power Inc,Tasman,Tasman Asset Model,-43.05723126,147.8089333
Asset,Substation,Triabunna,Glamorgan-Spring Bay,Glamorgan-Spring Bay Asset Model,-42.4998625,147.9092015
Asset,Substation,Burnie 110,Burnie,Burnie Asset Model,-41.07594788,145.8911268
Asset,Substation,Burnie 220,Burnie,Burnie Asset Model,-41.07677119,145.8912019
Asset,Substation,Hampshire,Burnie,Burnie Asset Model,-41.26981188,145.7274275
Asset,Regional Delivery Partner,Cradle Coast Authority,Burnie,Burnie Asset Model,-41.05597975,145.9064929
Asset,Substation,Emu Bay,Burnie,Burnie Asset Model,-41.06570524,145.9140993
Asset,Fuel Depot,Wivenhoe,Burnie,Burnie Asset Model,-41.07335281,145.9239044
Asset,Fuel Terminal,Burnie,Burnie,Burnie Asset Model,-41.07081604,145.9240265
Asset,Fuel Depot,Caltas Pty Ltd,Burnie,Burnie Asset Model,-41.07034683,145.9261475
Asset,Fuel Terminal,Burnie,Burnie,Burnie Asset Model,-41.06861742,145.9270246
Asset,Substation,Ulverstone,Central Coast (Tas.),Central Coast (Tas.) Asset Model,-41.1715935,146.1622845
Asset,Substation,Devonport,Devonport,Devonport Asset Model,-41.1961035,146.3408765
Asset,Fuel Terminal,Devonport,Devonport,Devonport Asset Model,-41.19491577,146.3646698
Asset,Substation,Wesley Vale,Latrobe (Tas.),Latrobe (Tas.) Asset Model,-41.17918936,146.4448508
Asset,Pumped Hydropower,Wilmot,Kentish,Kentish Asset Model,-41.483312,146.125073
Asset,Pumped Hydropower,Cethana,Kentish,Kentish Asset Model,-41.478738,146.134909
Asset,Substation,Cethana,Kentish,Kentish Asset Model,-41.478738,146.134909
Asset,Pumped Hydropower,Devils Gate,Kentish,Kentish Asset Model,-41.350467,146.263167
Asset,Substation,Sheffield,Kentish,Kentish Asset Model,-41.3357665,146.306969
Asset,Cement Plant,Railton,Kentish,Kentish Asset Model,-41.33088938,146.4155795
Asset,Substation,Railton,Kentish,Kentish Asset Model,-41.33408031,146.4233349
Asset,Pumped Hydropower,Paloona,Kentish,Kentish Asset Model,-41.28261605,146.2489641
Asset,Substation,Paloona,Kentish,Kentish Asset Model,-41.2829355,146.2495775
Asset,Fossil Fuel Power Station,King Island (Currie),King Island,King Island Asset Model,-39.93878522,143.8919646
Asset,Wind Farm,Bluff Point (Woolnorth) Wind Farm,Circular Head,Circular Head Asset Model,-40.720674,144.686919
Asset,Substation,Studland Bay Wind Farm,Circular Head,Circular Head Asset Model,-40.71875321,144.6975619
